TEMPORAL;CNAE09;ESTRATO_ASALARIADOS;TERRITORIO;TAMANOEMPRESA;INDICATOR;OBS_VALUE;FREQ
2018;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;14.90081326076804;A
2019;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;13.453003919154046;A
2020;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;12.781926100417525;A
2008;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;16.71195427464573;A
2009;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;12.007829251390126;A
2010;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;15.962709636630521;A
2011;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;18.997427284653632;A
2012;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;10.321026045429752;A
2013;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;16.935863305601114;A
2014;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;21.180898020588316;A
2015;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;24.013696702637596;A
2016;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;19.548630857414757;A
2017;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;17.854349656401055;A
2018;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;16.268171057757485;A
2019;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;13.74658419661845;A
2020;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;15.999230676204665;A
2008;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;7.79198295360608;A
2009;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;9.70814603017581;A
2010;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;8.05300689119894;A
2011;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;8.808056575513335;A
2012;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;11.476488039134415;A
2013;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;10.960339850887747;A
2014;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;9.57889060189599;A
2015;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;11.93538610414784;A
2016;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;13.286164277322184;A
2017;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;13.329784616192667;A
2018;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;13.739247763531392;A
2019;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;13.220346406135095;A
2020;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;10.390377135863268;A
2008;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;4.865308005582116;A
2009;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;4.571982141872647;A
2010;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;6.783355581597407;A
2011;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;8.933489329460016;A
2012;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;4.656108539916225;A
2013;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;7.880993035714442;A
2014;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;9.831932862045562;A
2015;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;11.055381922341304;A
2016;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;8.659442454576762;A
2017;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;5.875874978265781;A
2018;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;7.343785164504135;A
2019;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;6.404273960450163;A
2020;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;7.198831248321088;A
2008;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;2.095593732472614;A
2009;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;2.464298059477056;A
2010;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;3.901136502580575;A
2011;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;4.1299814926593434;A
2012;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;0.570833379693653;A
2013;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;1.5859381132713908;A
2014;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;5.628685084797285;A
2015;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;3.466222918141403;A
2016;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;2.15558358413513;A
2017;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;1.7519091241319589;A
2018;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;1.668155172249625;A
2019;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;1.8080662428979446;A
2020;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;3.611332196722622;A
2008;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;2.2251616953004683;A
2009;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;1.2000933213679428;A
2010;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;4.9623902830376245;A
2011;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;12.316883104172016;A
2012;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;0.37664495140895454;A
2013;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;2.295727838794944;A
2014;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;5.647935610623815;A
2015;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;8.81792345461745;A
2016;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;5.016214273288667;A
2017;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;1.2581078930103513;A
2018;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;2.3443914774886796;A
2019;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;2.5398795340048843;A
2020;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;2.549953422418186;A
2008;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;8.619453218969038;A
2009;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;7.468505657627287;A
2010;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;8.832026179676213;A
2011;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;9.49719893166187;A
2012;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;7.690554056551427;A
2013;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;11.548451142522032;A
2014;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;11.918417817208386;A
2015;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;14.02709819042103;A
2016;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;11.974675622129082;A
2017;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;8.535523443147566;A
2018;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;10.669851191229816;A
2019;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;9.211932536005396;A
2020;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;9.932177757992735;A
2008;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;15.369714837594925;A
2009;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;9.609558600552925;A
2010;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;14.697864814416295;A
2011;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;13.717989359128884;A
2012;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;6.087261670530876;A
2013;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;15.462526031804599;A
2014;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;17.0536108529662;A
2015;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;21.338797668166666;A
2016;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;14.682176656969379;A
2017;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;10.84309920548938;A
2018;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;14.054007632866966;A
2019;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;11.828135114178801;A
2020;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;14.424649573504638;A
2008;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;2.4374043309535716;A
2009;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;5.514312727267256;A
2010;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;3.6047786152381653;A
2011;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;5.669948631776372;A
2012;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;9.222442097760329;A
2013;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;8.095198454969271;A
2014;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;7.280412774293188;A
2015;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;7.474658918210703;A
2016;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;9.650535803772566;A
2017;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;6.57493591661599;A
2018;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;7.795022548345211;A
2019;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;7.1386352741844;A
2020;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_25PCT_COMP_TOTA;6.592746856879464;A
2008;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;2.819874925783453;A
2009;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;3.646293822896412;A
2010;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;5.301620024490587;A
2011;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;4.772654379393056;A
2012;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;2.7378727315078586;A
2013;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;5.352514890926069;A
2014;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;6.496291731911547;A
2015;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;5.111486452044615;A
2016;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;6.318681820745138;A
2017;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;2.6951607673661386;A
2018;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;3.9056354474508606;A
2019;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;4.422334528654312;A
2020;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;3.2315630514795255;A
2008;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;0.3628646252710571;A
2009;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;1.6019441640508343;A
2010;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;1.4455206298882044;A
2011;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;2.869760698772737;A
2012;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;0.3809813152878955;A
2013;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;0.41446255656754427;A
2014;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;3.537615766593528;A
2015;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;0.1536685390055302;A
2016;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;1.6961655105922704;A
2017;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;0.15312523780498613;A
2018;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;0.7461051136504847;A
2019;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;0.867993365573625;A
2020;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;0.02763774164161938;A
2009;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;0.3662583863711322;A
2010;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;4.57210646674691;A
2012;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;0.37664495140895454;A
2013;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;1.5506461155514155;A
2014;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;1.2420275612392455;A
2016;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;5.016214273288667;A
2017;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;1.2581078930103513;A
2018;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;0.4151821955926961;A
2019;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;1.2699397670024422;A
2020;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;0.31228662288960823;A
2008;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;6.591261525814628;A
2009;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;6.461440827666612;A
2010;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;7.1916579458174255;A
2011;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;7.519637938434025;A
2012;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;4.453810269287796;A
2013;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;8.098728987400273;A
2014;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;8.442475993258139;A
2015;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;7.964831014693006;A
2016;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;8.324935258938076;A
2017;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;3.9583133198758986;A
2018;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;5.957592386268196;A
2019;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;6.646364374233142;A
2020;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;5.285533998415967;A
2008;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;12.19188023415823;A
2009;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;7.9553036227380955;A
2010;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;11.879317955043152;A
2011;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;12.103577508909327;A
2012;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;3.7874824959491065;A
2013;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;14.8208390682772;A
2014;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;12.702741221921073;A
2015;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;13.434072762351754;A
2016;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;10.596506155251204;A
2017;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;4.915999807251967;A
2018;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;7.587558429460392;A
2019;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;10.1451952329589;A
2020;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;7.537380496439025;A
2008;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;1.4620827451613425;A
2009;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;5.097954640787221;A
2010;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;3.0143252757678347;A
2011;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;3.363097973409737;A
2012;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;5.090462421074295;A
2013;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;2.168044123302385;A
2014;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;4.59468848515348;A
2015;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;3.063525302437343;A
2016;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;6.3750012414049815;A
2017;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;3.1446333479681203;A
2018;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;4.572942134806614;A
2019;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;3.8735988019143375;A
2020;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_50PCT_COMP_TOTA;3.6116479755595203;A
2008;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;5404534.902490759;A
2009;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;4914976.147376367;A
2010;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;4131946.470092392;A
2011;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;3941808.985540091;A
2012;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;3188153.021387393;A
2013;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;3971783.971717828;A
2014;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;5426251.907472031;A
2015;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;6822822.065573258;A
2016;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;6163619.450963151;A
2017;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;4429056.919560881;A
2018;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;6134230.493963624;A
2019;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;6617101.794197525;A
2020;6949;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;7633313.272589044;A
2008;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;591788.413686867;A
2009;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;669942.016813474;A
