D_TEMPORAL_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2018;3143;Tasa de variación interanual;2.9796972084890836;A
2018;2352;Tasa de variación interanual;5.830523726040501;A
2018;2402;Tasa de variación interanual;2.6135249595372083;A
2018;2482;Tasa de variación interanual;-1.185681807615283;A
2018;2713;Tasa de variación interanual;5.395368140214293;A
2018;2797;Tasa de variación interanual;3.5362248949540236;A
2018;2911;Tasa de variación interanual;0.7747356121601467;A
2018;3023;Tasa de variación interanual;1.3081347548364524;A
2018;3142;Tasa de variación interanual;5.125221977863734;A
2019;3143;Tasa de variación interanual;6.112804744208371;A
2019;2352;Tasa de variación interanual;1.4667656979732022;A
2019;2402;Tasa de variación interanual;5.933166938532727;A
2019;2482;Tasa de variación interanual;3.272674780481942;A
2019;2713;Tasa de variación interanual;7.935112065997778;A
2019;2797;Tasa de variación interanual;11.218242911889638;A
2019;2911;Tasa de variación interanual;1.1614973323281919;A
2019;3023;Tasa de variación interanual;6.249880621774974;A
2019;3142;Tasa de variación interanual;6.1900603424169365;A
2020;3143;Tasa de variación interanual;-58.84007602272305;A
2020;2352;Tasa de variación interanual;-59.3848204524866;A
2020;2402;Tasa de variación interanual;-54.07626154626747;A
2020;2482;Tasa de variación interanual;-66.90873171440752;A
2020;2713;Tasa de variación interanual;-63.725915548530786;A
2020;2797;Tasa de variación interanual;-58.3068857538983;A
2020;2911;Tasa de variación interanual;-55.204786040363395;A
2020;3023;Tasa de variación interanual;-65.66270600951782;A
2020;3142;Tasa de variación interanual;-66.55119202516903;A
2020;3144;Tasa de variación interanual;-;A
2021;3143;Tasa de variación interanual;49.80468393326501;A
2021;2352;Tasa de variación interanual;83.18185673891625;A
2021;2402;Tasa de variación interanual;68.1742388360967;A
2021;2482;Tasa de variación interanual;95.77599014900498;A
2021;2713;Tasa de variación interanual;36.3547504724483;A
2021;2797;Tasa de variación interanual;98.14229474787882;A
2021;2911;Tasa de variación interanual;92.81201873368956;A
2021;3023;Tasa de variación interanual;50.16511780114019;A
2021;3142;Tasa de variación interanual;65.84995117139903;A
2021;3144;Tasa de variación interanual;-100.0;A
